ID,taxid,taxid2,length,name,nuctype,Htaxid,Hname,Vfamily,Hgroup,hosttype,seq_ids,order
comb-NC_017988,1183241,1183241-1,3168,Persimmon cryptic virus,dsRNA,35925,Diospyros kaki,Partitiviridae,Streptophyta,Eukaryote,"NC_017988,NC_017989",68
comb-NC_034513,1980625,1980625-1,3235,Carnation cryptic virus 3,dsRNA,118431,Dianthus chinensis,Partitiviridae,Streptophyta,Eukaryote,"NC_034513,NC_034523",69
comb-NC_038845,912029,912029-1,4895,Beet cryptic virus 2,dsRNA,161934,Beta vulgaris,Partitiviridae,Streptophyta,Eukaryote,"NC_038845,NC_038846,NC_038847",70
comb-NC_007221,296210,296210-1,3277,Penicillium stoloniferum virus F,dsRNA,1343417,Penicillium stoloniferum,Partitiviridae,Ascomycota,Eukaryote,"NC_007221,NC_007222",71
comb-NC_021873,1415665,1415665-1,3164,Ustilaginoidea virens partitivirus 2,dsRNA,1159556,Ustilaginoidea virens,Partitiviridae,Ascomycota,Eukaryote,"NC_021873,NC_021874",72
comb-NC_003885,1511847,1511847-1,3190,Fusarium solani virus 1,dsRNA,169388,Fusarium solani,Partitiviridae,Ascomycota,Eukaryote,"NC_003885,NC_003886",73
comb-NC_004018,191436,191436-1,4754,Gremmeniella abietina RNA virus MS1,dsRNA,127520,Gremmeniella abietina,Partitiviridae,Ascomycota,Eukaryote,"NC_004018,NC_004019,NC_004020",74
comb-NC_030479,1685502,1685502-1,3306,Pseudogymnoascus destructans partitivirus-pa,dsRNA,655981,Pseudogymnoascus destructans,Partitiviridae,Ascomycota,Eukaryote,"NC_030479,NC_030480",75
comb-NC_005976,216371,216371-1,3436,Penicillium stoloniferum virus S,dsRNA,716546,-,Partitiviridae,-,Eukaryote,"NC_005976,NC_005977",76
comb-NC_038917,347482,347482-1,3411,Ophiostoma partitivirus 1,dsRNA,61193,Ophiostoma himal-ulmi,Partitiviridae,Ascomycota,Eukaryote,"NC_038917,NC_038918",77
comb-NC_028494,1756157,1756157-1,3438,Penicillium aurantiogriseum partitivirus 1,dsRNA,36655,Penicillium aurantiogriseum,Partitiviridae,Ascomycota,Eukaryote,"NC_028494,NC_028499",78
comb-NC_002797,148880,148880-1,3472,Discula destructiva virus 1,dsRNA,148313,Discula destructiva,Partitiviridae,Ascomycota,Eukaryote,"NC_002797,NC_002800",79
comb-NC_003710,160484,160484-1,3492,Discula destructiva virus 2,dsRNA,148313,Discula destructiva,Partitiviridae,Ascomycota,Eukaryote,"NC_003710,NC_003711",80
comb-NC_027822,1310424,1310424-1,3441,Verticillium dahliae partitivirus 1,dsRNA,4145,Olea,Partitiviridae,Streptophyta,Eukaryote,"NC_027822,NC_027823",81
comb-NC_010349,425010,425010-1,4942,Botryotinia fuckeliana partitivirus 1,dsRNA,40559,Botrytis cinerea,Partitiviridae,Ascomycota,Eukaryote,"NC_010349,NC_010350,NC_010351",82
comb-NC_035485,1387301,1387301-1,4628,Heterobasidion partitivirus 7,dsRNA,207832,Heterobasidion parviporum,Partitiviridae,Basidiomycota,Eukaryote,"NC_035485,NC_035486",83
comb-NC_038839,872291,872291-1,4628,Heterobasidion partitivirus 2,dsRNA,207832,Heterobasidion parviporum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038839,NC_038840",84
comb-NC_003470,37961,37961-1,4415,Atkinsonella hypoxylon virus,dsRNA,47741,Atkinsonella hypoxylon,Partitiviridae,Ascomycota,Eukaryote,"NC_003470,NC_003471",85
comb-NC_010754,674982,674982-1,4612,Ceratocystis resinifera virus 1,dsRNA,1580851,Endoconidiophora resinifera,Partitiviridae,Ascomycota,Eukaryote,"NC_010754,NC_010755",86
comb-NC_010705,235434,235434-1,4667,Ceratocystis polonica partitivirus,dsRNA,1580850,Endoconidiophora polonica,Partitiviridae,Ascomycota,Eukaryote,"NC_010705,NC_010706",87
comb-NC_036600,2025333,2025333-1,4919,Rosellinia necatrix partitivirus 8,dsRNA,77044,Rosellinia necatrix,Partitiviridae,Ascomycota,Eukaryote,"NC_036600,NC_036603",88
comb-NC_030878,1849533,1849533-1,4916,Fusarium poae partitivirus 2,dsRNA,36050,Fusarium poae,Partitiviridae,Ascomycota,Eukaryote,"NC_030878,NC_030879",89
comb-NC_006960,674983,674983-1,4619,Pleurotus ostreatus virus 1,dsRNA,33154,-,Partitiviridae,-,Eukaryote,"NC_006960,NC_006961",90
comb-NC_038841,1249677,1249677-1,4616,Heterobasidion partitivirus 8,dsRNA,984962,Heterobasidion irregulare,Partitiviridae,Basidiomycota,Eukaryote,"NC_038841,NC_038842",91
comb-NC_030877,1849534,1849534-1,4762,Fusarium poae virus 1-240374,dsRNA,36050,Fusarium poae,Partitiviridae,Ascomycota,Eukaryote,"NC_030877,NC_030882",92
comb-NC_003883,75747,75747-1,4488,Fusarium poae virus 1,dsRNA,36050,Fusarium poae,Partitiviridae,Ascomycota,Eukaryote,"NC_003883,NC_003884",93
comb-NC_007537,235994,235994-1,4678,Rosellinia necatrix partitivirus 1-W8,dsRNA,77044,Rosellinia necatrix,Partitiviridae,Ascomycota,Eukaryote,"NC_007537,NC_007538",94
comb-NC_028250,1573459,1573459-1,5061,Rosellinia necatrix partitivirus 6,dsRNA,77044,Rosellinia necatrix,Partitiviridae,Ascomycota,Eukaryote,"NC_028250,NC_028251",95
comb-NC_003801,46618,46618-1,4669,Rhizoctonia solani virus 717,dsRNA,456999,Rhizoctonia solani,Partitiviridae,Basidiomycota,Eukaryote,"NC_003801,NC_003802",96
comb-NC_038837,1323528,1323528-1,4898,Crimson clover cryptic virus 2,dsRNA,60916,Trifolium incarnatum,Partitiviridae,Streptophyta,Eukaryote,"NC_038837,NC_038838",97
comb-NC_013109,479713,479713-1,4834,Primula malacoides virus China/Mar2007,dsRNA,170922,Primula malacoides,Partitiviridae,Streptophyta,Eukaryote,"NC_013109,NC_013110",98
comb-NC_021094,1323525,1323525-1,4883,White clover cryptic virus 2,dsRNA,3899,Trifolium repens,Partitiviridae,Streptophyta,Eukaryote,"NC_021094,NC_021095",99
comb-NC_021096,1323524,1323524-1,4883,Red clover cryptic virus 2,dsRNA,57577,Trifolium pratense,Partitiviridae,Streptophyta,Eukaryote,"NC_021096,NC_021097",100
comb-NC_021098,1323523,1323523-1,4880,Hop trefoil cryptic virus 2,dsRNA,47085,Medicago lupulina,Partitiviridae,Streptophyta,Eukaryote,"NC_021098,NC_021099",101
comb-NC_021147,1323529,1323529-1,4884,Dill cryptic virus 2,dsRNA,40922,Anethum graveolens,Partitiviridae,Streptophyta,Eukaryote,"NC_021147,NC_021148",102
comb-NC_031130,1115692,1115692-1,4763,Cannabis cryptic virus,dsRNA,3483,Cannabis sativa,Partitiviridae,Streptophyta,Eukaryote,"NC_031130,NC_031134",103
comb-NC_030875,1891704,1891704-1,3973,Sophora japonica powdery mildew-associated partitivirus,dsRNA,693891,Erysiphe palczewskii,Partitiviridae,Ascomycota,Eukaryote,"NC_030875,NC_030876",104
comb-NC_013014,659497,659497-1,3826,Sclerotinia sclerotiorum partitivirus S,dsRNA,5180,Sclerotinia sclerotiorum,Partitiviridae,Ascomycota,Eukaryote,"NC_013014,NC_013015",105
comb-NC_038827,942041,942041-1,3993,Heterobasidion partitivirus 1,dsRNA,207833,Heterobasidion abietinum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038827,NC_038828",106
comb-AJ781401,284688,284688-1,3962,Cherry chlorotic rusty spot associated partitivirus,dsRNA,4751,Fungi,Partitiviridae,-,Eukaryote,"AJ781401,AJ781402",107
comb-NC_006440,284689,284689-1,3941,Amasya cherry disease-associated mycovirus,dsRNA,4751,Fungi,Partitiviridae,-,Eukaryote,"NC_006440,NC_006441",108
comb-NC_023684,1411681,1411681-1,3930,Rhizoctonia solani dsRNA virus 2,dsRNA,456999,Rhizoctonia solani,Partitiviridae,Basidiomycota,Eukaryote,"NC_023684,NC_023685",109
comb-NC_033770,1937817,1937817-1,3828,Spinach cryptic virus 1,dsRNA,3562,Spinacia oleracea,Partitiviridae,Streptophyta,Eukaryote,"NC_033770,NC_033771",110
comb-NC_006275,292052,292052-1,3763,White clover cryptic virus 1,dsRNA,3899,Trifolium repens,Partitiviridae,Streptophyta,Eukaryote,"NC_006275,NC_006276",111
comb-NC_011556,509923,509923-1,3891,Beet cryptic virus 1,dsRNA,161934,Beta vulgaris,Partitiviridae,Streptophyta,Eukaryote,"NC_011556,NC_011557",112
comb-NC_007241,54289,54289-1,3891,Vicia cryptic virus,dsRNA,3906,Vicia faba,Partitiviridae,Streptophyta,Eukaryote,"NC_007241,NC_007242",113
comb-NC_022616,1408894,1408894-1,3746,Red clover cryptic virus 1,dsRNA,57577,Trifolium pratense,Partitiviridae,Streptophyta,Eukaryote,"NC_022616,NC_022617",114
comb-NC_022614,1408895,1408895-1,3950,Dill cryptic virus 1,dsRNA,40922,Anethum graveolens,Partitiviridae,Streptophyta,Eukaryote,"NC_022614,NC_022615",115
comb-NC_038823,589918,589918-1,3847,Carrot cryptic virus,dsRNA,4039,Daucus carota,Partitiviridae,Streptophyta,Eukaryote,"NC_038823,NC_038824",116
comb-NC_020234,859651,859651-1,3913,Rosellinia necatrix partitivirus 2,dsRNA,77044,Rosellinia necatrix,Partitiviridae,Ascomycota,Eukaryote,"NC_020234,NC_020235",117
comb-NC_034514,1980631,1980631-1,3820,Bipolaris maydis partitivirus 1,dsRNA,5016,Bipolaris maydis,Partitiviridae,Ascomycota,Eukaryote,"NC_034514,NC_034524",118
comb-NC_030889,1849335,1849335-1,3822,Arabidopsis halleri partitivirus 1,dsRNA,81970,Arabidopsis halleri,Partitiviridae,Streptophyta,Eukaryote,"NC_030889,NC_030890",119
comb-NC_008190,348449,348449-1,3757,Raphanus sativus cryptic virus 1,dsRNA,3726,Raphanus sativus,Partitiviridae,Streptophyta,Eukaryote,"NC_008190,NC_008191",120
comb-NC_038825,568090,568090-1,3745,Flammulina velutipes browning virus,dsRNA,38945,Flammulina velutipes,Partitiviridae,Basidiomycota,Eukaryote,"NC_038825,NC_038826",121
comb-NC_038915,529380,529380-1,3777,Chondrostereum purpureum cryptic virus 1,dsRNA,58369,Chondrostereum purpureum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038915,NC_038916",122
comb-NC_038835,631431,631431-1,3811,Heterobasidion partitivirus 3,dsRNA,745715,Heterobasidion ecrustosum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038835,NC_038836",123
comb-NC_038829,1469905,1469905-1,3790,Heterobasidion partitivirus 12,dsRNA,13563,Heterobasidion annosum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038829,NC_038830",124
comb-NC_032149,1825688,1825688-1,3801,Rhizoctonia solani dsRNA virus 3,dsRNA,456999,Rhizoctonia solani,Partitiviridae,Basidiomycota,Eukaryote,"NC_032149,NC_032150",125
comb-NC_038833,1469908,1469908-1,3773,Heterobasidion partitivirus 15,dsRNA,207832,Heterobasidion parviporum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038833,NC_038834",126
comb-NC_038831,1469906,1469906-1,3749,Heterobasidion partitivirus 13,dsRNA,13563,Heterobasidion annosum,Partitiviridae,Basidiomycota,Eukaryote,"NC_038831,NC_038832",127
comb-NC_016517,1127767,1127767-1,6777,Espirito Santo virus,dsRNA,7160,Aedes albopictus,Birnaviridae,Arthropoda,Eukaryote,"NC_016517,NC_016518",128
comb-NC_004169,48981,48981-1,6703,Drosophila X virus,dsRNA,7227,Drosophila melanogaster,Birnaviridae,Arthropoda,Eukaryote,"NC_004169,NC_004177",129
comb-NC_038869,321302,321302-1,6496,Tellina virus 1,dsRNA,399302,Angulus tenuis,Birnaviridae,Mollusca,Eukaryote,"NC_038869,NC_038870",130
comb-NC_004178,10995,10995-1,5998,Infectious bursal disease virus,dsRNA,9005,Phasianidae,Birnaviridae,Chordata,Eukaryote,"NC_004178,NC_004179",131
comb-NC_005982,311176,311176-1,6279,Blotched snakehead virus,dsRNA,186625,-,Birnaviridae,-,Eukaryote,"NC_005982,NC_005983",132
comb-NC_028252,1721090,1721090-1,5647,Tasmanian aquabirnavirus,dsRNA,443805,Pseudophycis,Birnaviridae,Chordata,Eukaryote,"NC_028252,NC_028253",133
comb-NC_001915,11002,11002-1,5981,Infectious pancreatic necrosis virus,dsRNA,504568,-,Birnaviridae,-,Eukaryote,"NC_001915,NC_001916",134
comb-NC_004168,59816,59816-1,5811,Yellowtail ascites virus,dsRNA,8161,Seriola quinqueradiata,Birnaviridae,Chordata,Eukaryote,"NC_004168,NC_004176",135
comb-NC_030242,1661392,1661392-1,5683,Victorian trout aquabirnavirus,dsRNA,8022,Oncorhynchus mykiss,Birnaviridae,Chordata,Eukaryote,"NC_030242,NC_030244",136
comb-NC_038944,10987,10987-1,15209,Wound tumor virus,dsRNA,1437201,-,Reoviridae,-,Eukaryote,"NC_038944,NC_038945,NC_038946,NC_038947,NC_038948,NC_038949,NC_038950,NC_038951,NC_038952",137
comb-NC_009241,10986,10986-1,26809,Rice gall dwarf virus,dsRNA,2759,-,Reoviridae,-,Eukaryote,"NC_009241,NC_009242,NC_009243,NC_009244,NC_009245,NC_009246,NC_009247,NC_009248,NC_009249,NC_009250,NC_009251,NC_009252",138
comb-NC_003760,10991,10991-1,25939,Rice dwarf virus,dsRNA,2759,-,Reoviridae,-,Eukaryote,"NC_003760,NC_003761,NC_003762,NC_003763,NC_003764,NC_003765,NC_003766,NC_003767,NC_003768,NC_003772,NC_003773,NC_003774",139
comb-NC_012535,411854,411854-1,26824,Homalodisca vitripennis reovirus,dsRNA,197043,Homalodisca vitripennis,Reoviridae,Arthropoda,Eukaryote,"NC_012535,NC_012536,NC_012537,NC_012538,NC_012539,NC_012540,NC_012541,NC_012542,NC_012543,NC_012544,NC_012545,NC_012546",140
comb-NC_013470,687918,687918-1,4222,Fusarium graminearum dsRNA mycovirus-4,dsRNA,5518,Fusarium graminearum,-,Ascomycota,Eukaryote,"NC_013470,NC_013471",141
comb-NC_030888,1895000,1895000-1,4174,Sclerotium hydrophilum virus 1,dsRNA,5566,Sclerotium hydrophilum,-,Basidiomycota,Eukaryote,"NC_030888,NC_030891",142
comb-NC_010985,421976,421976-1,4135,Curvularia thermal tolerance virus,dsRNA,671092,Curvularia protuberata,-,Ascomycota,Eukaryote,"NC_010985,NC_010986",143
comb-NC_021222,1329781,1329781-1,3888,Cryphonectria parasitica bipartite mycovirus 1,dsRNA,5116,Cryphonectria parasitica,-,Ascomycota,Eukaryote,"NC_021222,NC_021223",144
comb-NC_003652,33724,33724-1,29599,Nilaparvata lugens reovirus,dsRNA,108931,Nilaparvata lugens,Reoviridae,Arthropoda,Eukaryote,"NC_003652,NC_003653,NC_003654,NC_003655,NC_003656,NC_003657,NC_003658,NC_003659,NC_003660,NC_003661",145
comb-NC_038653,73147,73147-1,7772,Oat sterile dwarf virus,dsRNA,50455,Avena sp.,Reoviridae,Streptophyta,Eukaryote,"NC_038653,NC_038654,NC_038655,NC_038656",146
comb-NC_007154,77698,77698-1,30239,Fiji disease virus,dsRNA,4546,Saccharum,Reoviridae,Streptophyta,Eukaryote,"NC_007154,NC_007155,NC_007156,NC_007157,NC_007158,NC_007159,NC_007160,NC_007161,NC_007162,NC_007163",147
comb-NC_008728,185954,185954-1,29996,Mal de Rio Cuarto virus,dsRNA,147429,-,Reoviridae,-,Eukaryote,"NC_008728,NC_008729,NC_008730,NC_008731,NC_008732,NC_008733,NC_008734,NC_008735,NC_008736,NC_008737",148
comb-NC_014708,519497,519497-1,30024,Southern rice black-streaked dwarf virus,dsRNA,38820,-,Reoviridae,-,Eukaryote,"NC_014708,NC_014709,NC_014710,NC_014711,NC_014712,NC_014713,NC_014714,NC_014715,NC_014716,NC_014717",149
FN563984,566568,566568-1,3815,Rice black-streaked dwarf virus 2,dsRNA,4530,Oryza sativa,Reoviridae,Streptophyta,Eukaryote,FN563984,150
comb-NC_003728,10990,10990-1,30041,Rice black streaked dwarf virus,dsRNA,4479,Poaceae,Reoviridae,Streptophyta,Eukaryote,"NC_003728,NC_003729,NC_003730,NC_003731,NC_003732,NC_003733,NC_003734,NC_003735,NC_003736,NC_003737",151
comb-NC_028465,10989,10989-1,30044,Maize rough dwarf virus,dsRNA,4479,Poaceae,Reoviridae,Streptophyta,Eukaryote,"NC_028465,NC_037570,NC_037571,NC_037572,NC_037573,NC_037574,NC_037575,NC_037576,NC_037577,NC_037578",152
comb-NC_007559,352248,352248-1,26094,Operophtera brumata reovirus,dsRNA,33392,-,Reoviridae,-,Eukaryote,"NC_007559,NC_007560,NC_007561,NC_007562,NC_007563,NC_007564,NC_007565,NC_007566,NC_007567,NC_007568",153
comb-NC_023420,1427476,1427476-1,25935,Cimodo virus,dsRNA,562834,Culex nebulosus,Reoviridae,Arthropoda,Eukaryote,"NC_023420,NC_024910,NC_024911,NC_024912,NC_024913,NC_024914,NC_024915,NC_024916,NC_024917,NC_024918,NC_024919,NC_024920",154
NC_038657,404238,404238-1,3213,Cryphonectria parasitica mycoreovirus 2 (C18),dsRNA,5116,Cryphonectria parasitica,Reoviridae,Ascomycota,Eukaryote,NC_038657,155
comb-NC_003696,62352,62352-1,30310,Eyach virus,dsRNA,314147,-,Reoviridae,-,Eukaryote,"NC_003696,NC_003697,NC_003698,NC_003699,NC_003700,NC_003701,NC_003702,NC_003703,NC_003704,NC_003705,NC_003706,NC_003707",156
comb-NC_004180,46839,46839-1,30274,Colorado tick fever virus,dsRNA,33213,-,Reoviridae,-,Eukaryote,"NC_004180,NC_004181,NC_004182,NC_004183,NC_004184,NC_004185,NC_004186,NC_004187,NC_004188,NC_004189,NC_004190,NC_004191",157
comb-NC_010743,311228,311228-1,24433,Mycoreovirus 1,dsRNA,5116,Cryphonectria parasitica,Reoviridae,Ascomycota,Eukaryote,"NC_010743,NC_010744,NC_010745,NC_010746,NC_010747,NC_010748,NC_010749,NC_010750,NC_010751,NC_010752,NC_010753",158
comb-NC_030152,1840528,1840528-1,25999,Sclerotinia sclerotiorum mycoreovirus 4,dsRNA,5180,Sclerotinia sclerotiorum,Reoviridae,Ascomycota,Eukaryote,"NC_030152,NC_030153,NC_030154,NC_030155,NC_030156,NC_030157,NC_030158,NC_030159,NC_030160,NC_030161,NC_030162,NC_030163",159
comb-NC_007524,311229,311229-1,25855,Mycoreovirus 3,dsRNA,77044,Rosellinia necatrix,Reoviridae,Ascomycota,Eukaryote,"NC_007524,NC_007525,NC_007526,NC_007527,NC_007528,NC_007529,NC_007531,NC_007532,NC_007533,NC_007534,NC_007535,NC_007536",160
comb-NC_016874,1004049,1004049-1,26039,Spissistilus festinus reovirus,dsRNA,30097,Spissistilus festinus,Reoviridae,Arthropoda,Eukaryote,"NC_016874,NC_016875,NC_016876,NC_016877,NC_016878,NC_016879,NC_016880,NC_016881,NC_016882,NC_016883",161
comb-NC_003749,42475,42475-1,27064,Rice ragged stunt virus,dsRNA,4527,-,Reoviridae,-,Eukaryote,"NC_003749,NC_003750,NC_003751,NC_003752,NC_003757,NC_003758,NC_003759,NC_003769,NC_003770,NC_003771",162
comb-NC_014598,907191,907191-1,27028,Raspberry latent virus,dsRNA,23216,Rubus,Reoviridae,Streptophyta,Eukaryote,"NC_014598,NC_014599,NC_014600,NC_014601,NC_014602,NC_014603,NC_014604,NC_014605,NC_014606,NC_014607",163
comb-NC_027802,1640277,1640277-1,25496,Grapevine Cabernet Sauvignon reovirus,dsRNA,29760,Vitis vinifera,Reoviridae,Streptophyta,Eukaryote,"NC_027802,NC_027808,NC_027809,NC_027810,NC_027816,NC_035935,NC_035936,NC_035937,NC_035938,NC_035939",164
comb-NC_025485,1567404,1567404-1,23970,Fako virus,dsRNA,7157,Culicidae,Reoviridae,Arthropoda,Eukaryote,"NC_025485,NC_025486,NC_025487,NC_025488,NC_025489,NC_025490,NC_025491,NC_025492,NC_025493",165
comb-NC_007666,341721,341721-1,23947,Aedes pseudoscutellaris reovirus,dsRNA,316597,Aedes pseudoscutellaris,Reoviridae,Arthropoda,Eukaryote,"NC_007666,NC_007667,NC_007668,NC_007669,NC_007670,NC_007671,NC_007672,NC_007673,NC_007674",166
comb-NC_025838,1577776,1577776-1,34253,Dendrolimus punctatus cypovirus 22,dsRNA,104431,-,Reoviridae,-,Eukaryote,"NC_025838,NC_025839,NC_025840,NC_025841,NC_025842,NC_025843,NC_025844,NC_025845,NC_025846,NC_025847,NC_025848,NC_025849,NC_025850,NC_025851,NC_025852,NC_025853",167
comb-NC_027567,1670669,1670669-1,22915,Lutzomyia reovirus 1,dsRNA,7200,Lutzomyia longipalpis,Reoviridae,Arthropoda,Eukaryote,"NC_027567,NC_027568,NC_027569,NC_027570,NC_027571,NC_027572,NC_027573,NC_027574,NC_027576",168
comb-NC_023486,1382295,1382295-1,24941,Inachis io cypovirus 2,dsRNA,171585,Inachis io,Reoviridae,Arthropoda,Eukaryote,"NC_023486,NC_023487,NC_023488,NC_023489,NC_023490,NC_023491,NC_023492,NC_023493,NC_023494,NC_023495",169
comb-NC_038645,480410,480410-1,19716,Choristoneura occidentalis cypovirus 16,dsRNA,27541,Choristoneura occidentalis,Reoviridae,Arthropoda,Eukaryote,"NC_038645,NC_038646,NC_038647,NC_038648,NC_038649,NC_038650,NC_038651,NC_038652",170
comb-NC_002557,134606,134606-1,26120,Trichoplusia ni cypovirus 15,dsRNA,7111,Trichoplusia ni,Reoviridae,Arthropoda,Eukaryote,"NC_002557,NC_002558,NC_002559,NC_002560,NC_002561,NC_002562,NC_002563,NC_002564,NC_002565,NC_002566,NC_002567",171
comb-NC_010661,205899,205899-1,25718,Cypovirus 5,dsRNA,29058,Helicoverpa armigera,Reoviridae,Arthropoda,Eukaryote,"NC_010661,NC_010662,NC_010663,NC_010664,NC_010665,NC_010666,NC_010667,NC_010668,NC_010669,NC_010670",172
comb-AF389452,165429,165429-1,26225,Lymantria dispar cypovirus 14,dsRNA,13123,Lymantria dispar,Reoviridae,Arthropoda,Eukaryote,"AF389452,AF389453,AF389454,AF389455,AF389456,AF389457,AF389458,AF389459,AF389460,AF389461",173
comb-NC_003006,205908,205908-1,26225,Cypovirus 14,dsRNA,13123,Lymantria dispar,Reoviridae,Arthropoda,Eukaryote,"NC_003006,NC_003007,NC_003008,NC_003009,NC_003010,NC_003011,NC_003012,NC_003013,NC_003014,NC_003015",174
comb-AF389462,165803,165803-1,25632,Lymantria dispar cypovirus 1,dsRNA,13123,Lymantria dispar,Reoviridae,Arthropoda,Eukaryote,"AF389462,AF389463,AF389464,AF389465,AF389466,AF389467,AF389468,AF389469,AF389470,AF389471",175
comb-NC_003016,205895,205895-1,25632,Cypovirus 1,dsRNA,13123,Lymantria dispar,Reoviridae,Arthropoda,Eukaryote,"NC_003016,NC_003017,NC_003018,NC_003019,NC_003020,NC_003021,NC_003022,NC_003023,NC_003024,NC_003025",176
comb-NC_033476,1516075,1516075-1,9139,Botryosphaeria dothidea virus 1,dsRNA,55169,Botryosphaeria dothidea,Partitiviridae,Ascomycota,Eukaryote,"NC_033476,NC_033477,NC_033494,NC_033495,NC_033496",177
comb-NC_005166,185782,185782-1,24696,Aquareovirus C,dsRNA,28800,Notemigonus crysoleucas,Reoviridae,Chordata,Eukaryote,"NC_005166,NC_005167,NC_005168,NC_005169,NC_005170,NC_005171,NC_005172,NC_005173,NC_005174,NC_005175,NC_005176",178
comb-NC_010584,465447,465447-1,24576,American grass carp reovirus,dsRNA,7953,-,Reoviridae,-,Eukaryote,"NC_010584,NC_010585,NC_010586,NC_010587,NC_010588,NC_010589,NC_010590,NC_010591,NC_010592,NC_010593,NC_010594",179
comb-NC_038624,1382300,1382300-1,19018,Green River chinook virus,dsRNA,-,-,Reoviridae,-,-,"NC_038624,NC_038625,NC_038626,NC_038627,NC_038628,NC_038629,NC_038630,NC_038631,NC_038632,NC_038633",180
comb-NC_034162,1963254,1963254-1,24307,Fall chinook aquareovirus,dsRNA,74940,Oncorhynchus tshawytscha,Reoviridae,Chordata,Eukaryote,"NC_034162,NC_034163,NC_034164,NC_034165,NC_034166,NC_034168,NC_034169,NC_034170,NC_034171,NC_034172,NC_034173",181
comb-NC_007582,173082,173082-1,24015,Chum salmon reovirus CS,dsRNA,8018,Oncorhynchus keta,Reoviridae,Chordata,Eukaryote,"NC_007582,NC_007583,NC_007584,NC_007585,NC_007586,NC_007587,NC_007588,NC_007589,NC_007590,NC_007591,NC_007592",182
comb-NC_038634,994485,994485-1,25042,Scophthalmus maximus reovirus,dsRNA,52904,Scophthalmus maximus,Reoviridae,Chordata,Eukaryote,"NC_038634,NC_038635,NC_038636,NC_038637,NC_038638,NC_038639,NC_038640,NC_038641,NC_038642,NC_038643,NC_038644",183
comb-NC_030405,1862978,1862978-1,24958,Etheostoma fonticola aquareovirus,dsRNA,641303,Etheostoma fonticola,Reoviridae,Chordata,Eukaryote,"NC_030405,NC_030406,NC_030407,NC_030408,NC_030409,NC_030410,NC_030411,NC_030412,NC_030413,NC_030414,NC_030415",184
comb-NC_036468,1157337,1157337-1,24217,Piscine orthoreovirus,dsRNA,8030,Salmo salar,Reoviridae,Chordata,Eukaryote,"NC_036468,NC_036469,NC_036470,NC_036471,NC_036472,NC_036473,NC_036474,NC_036475,NC_036476,NC_036477",185
